,score,sentiment
2017-08-12 14:23:34,6,0.0
2017-08-12 14:23:45,6,0.0
2017-08-12 14:23:50,7,0.0
2017-08-12 14:23:50,7,0.0
2017-08-12 14:23:51,5,0.0
2017-08-12 14:23:53,6,0.0
2017-08-12 14:24:26,6,0.0
2017-08-12 14:24:36,6,0.3182
2017-08-12 14:25:05,7,0.0
2017-08-12 14:25:20,8,-0.7783
2017-08-12 14:25:35,6,-0.7717
2017-08-12 14:25:39,5,0.0
2017-08-12 14:26:13,6,0.0
2017-08-12 14:26:26,6,-0.34
2017-08-12 14:26:46,6,-0.5297
2017-08-12 14:26:49,6,0.0
2017-08-12 14:27:29,7,0.0
2017-08-12 14:28:18,6,0.0
2017-08-12 14:31:36,4,0.0
2017-08-12 14:27:24,17,-0.3182
2017-08-12 14:17:51,10,0.6808
2017-08-12 14:28:44,12,-0.7096
2017-08-12 14:27:42,15,-0.34
2017-08-12 13:06:03,17,-0.4019
2017-08-12 13:08:02,14,0.8248
2017-08-12 13:08:42,8,-0.6901
2017-08-12 13:27:25,10,0.2023
2017-08-12 13:48:01,11,0.4019
2017-08-12 13:55:09,10,0.6369
2017-08-12 14:25:16,9,-0.2732
2017-08-12 14:25:56,10,-0.128
2017-08-12 11:54:00,5,0.5574
2017-08-12 11:55:22,4,0.3527
2017-08-12 11:56:30,7,0.5859
2017-08-12 12:21:59,6,0.0
2017-08-12 12:23:27,5,0.4003
2017-08-12 12:26:45,5,0.474
2017-08-12 12:37:35,3,-0.25
2017-08-12 12:38:20,4,-0.0493
2017-08-12 12:38:20,6,0.0
2017-08-12 12:38:34,7,0.4939
2017-08-12 12:39:01,4,0.7964
2017-08-12 12:39:02,6,-0.1531
2017-08-12 12:39:13,4,0.0
2017-08-12 12:39:23,5,0.4939
2017-08-12 12:39:26,3,0.0
2017-08-12 12:39:34,3,0.0
2017-08-12 12:39:35,3,0.0
2017-08-12 12:39:36,3,0.0
2017-08-12 12:39:39,4,-0.7178
2017-08-12 12:39:41,5,0.0
2017-08-12 12:40:09,5,-0.5423
2017-08-12 12:40:23,5,-0.8126
2017-08-12 12:40:27,3,0.0
2017-08-12 12:41:50,5,0.0
2017-08-12 12:42:12,4,0.6808
2017-08-12 12:43:00,4,-0.6249
2017-08-12 12:43:08,6,0.5106
2017-08-12 12:44:14,7,-0.6204
2017-08-12 12:45:18,5,0.0
2017-08-12 12:46:25,4,0.2732
2017-08-12 12:46:27,3,0.2563
2017-08-12 12:46:59,4,-0.8946
2017-08-12 12:47:31,6,-0.4767
2017-08-12 12:47:33,6,0.4019
2017-08-12 12:50:53,5,0.7569
2017-08-12 12:51:19,5,0.0
2017-08-12 12:51:36,5,-0.7717
2017-08-12 12:52:14,5,0.6369
2017-08-12 12:52:17,6,0.0
2017-08-12 12:52:19,5,0.0
2017-08-12 12:52:28,4,-0.6124
2017-08-12 12:53:06,6,-0.1027
2017-08-12 12:53:26,6,0.4404
2017-08-12 12:54:30,6,0.0
2017-08-12 12:54:49,5,0.4939
2017-08-12 12:55:02,5,-0.0634
2017-08-12 12:55:35,5,-0.4902
2017-08-12 12:56:27,5,0.2714
2017-08-12 12:57:31,6,-0.0953
2017-08-12 12:57:55,5,-0.4588
2017-08-12 12:58:35,5,0.0
2017-08-12 12:59:17,6,0.8126
2017-08-12 12:59:18,5,-0.6808
2017-08-12 12:59:18,5,0.0
2017-08-12 12:59:19,5,0.0
2017-08-12 12:59:56,5,-0.5106
2017-08-12 13:00:06,5,0.4767
2017-08-12 13:00:08,6,0.5106
2017-08-12 13:00:20,5,0.0
2017-08-12 13:04:35,6,0.0
2017-08-12 13:04:54,5,-0.5574
2017-08-12 13:05:15,5,-0.3054
2017-08-12 13:05:38,6,-0.4767
2017-08-12 13:05:56,5,0.8275
2017-08-12 13:06:08,4,0.4767
2017-08-12 13:07:15,6,-0.1779
2017-08-12 13:07:28,4,0.8271
2017-08-12 13:08:10,5,0.0
2017-08-12 13:09:47,4,0.1779
2017-08-12 13:10:21,6,0.0
2017-08-12 13:11:11,5,0.3727
2017-08-12 13:11:39,3,0.0
2017-08-12 13:12:00,4,0.0
2017-08-12 13:12:05,4,-0.7713
2017-08-12 13:12:14,5,-0.8455
2017-08-12 13:12:24,6,-0.2433
