,score,sentiment
2017-08-19 14:43:56,3,0.34
2017-08-19 14:53:21,3,0.3612
2017-08-19 14:55:20,3,-0.8555
2017-08-19 14:55:43,3,0.7622
2017-08-19 14:56:34,3,0.3612
2017-08-19 14:57:09,3,0.8016
2017-08-19 14:59:15,3,0.0
2017-08-19 15:00:43,3,-0.5574
2017-08-19 15:02:56,3,0.4404
2017-08-19 15:03:39,3,0.0
2017-08-19 15:04:58,3,0.3382
2017-08-19 15:06:23,3,-0.6956
2017-08-19 15:06:32,3,0.0276
2017-08-19 15:06:46,3,0.0
2017-08-19 15:07:12,3,0.4215
2017-08-19 15:07:28,3,0.0
2017-08-19 15:07:29,3,0.0
2017-08-19 15:07:38,3,0.7506
2017-08-19 15:08:54,3,-0.4939
2017-08-19 15:08:58,3,0.5106
2017-08-19 15:09:07,3,0.0
2017-08-19 15:09:36,3,-0.1779
2017-08-19 15:09:52,3,0.0
2017-08-19 15:10:10,3,0.0
2017-08-19 15:10:15,3,-0.5423
2017-08-19 15:10:46,3,0.0
2017-08-19 15:11:01,3,-0.4404
2017-08-19 15:11:11,3,0.6369
2017-08-19 15:12:19,3,-0.079
2017-08-19 15:12:38,3,0.4215
2017-08-19 15:13:36,3,0.7845
2017-08-19 15:13:48,3,0.0
2017-08-19 15:14:56,3,-0.4404
2017-08-19 15:15:11,3,-0.5423
2017-08-19 15:15:18,3,0.0
2017-08-19 15:15:19,3,-0.7579
2017-08-19 15:15:27,3,0.0
2017-08-19 15:15:37,3,0.6369
2017-08-19 15:16:00,3,0.0
2017-08-19 15:16:15,3,0.2732
2017-08-19 15:16:19,3,0.5574
2017-08-19 15:16:34,3,-0.1027
2017-08-19 15:16:39,3,0.0258
2017-08-19 15:16:44,3,0.7579
2017-08-19 15:16:53,3,-0.25
2017-08-19 15:17:43,3,0.0
2017-08-19 15:17:49,3,0.0
2017-08-19 15:18:04,3,0.4927
2017-08-19 15:18:05,3,0.8722
2017-08-19 15:18:32,3,0.3612
2017-08-19 15:18:44,3,-0.8422
2017-08-19 15:19:26,3,-0.7579
2017-08-19 15:20:01,3,0.2315
2017-08-19 15:21:00,3,0.4019
2017-08-19 15:21:06,3,0.4404
2017-08-19 15:21:15,3,0.743
2017-08-19 15:22:22,3,0.0
2017-08-19 15:22:23,3,-0.1027
2017-08-19 15:22:44,3,0.0258
2017-08-19 15:22:49,3,0.0
2017-08-19 15:22:57,3,0.3612
2017-08-19 15:23:28,3,0.34
2017-08-19 15:24:11,3,0.1027
2017-08-19 15:24:38,3,-0.8074
2017-08-19 15:24:52,3,-0.4588
2017-08-19 15:26:07,3,-0.6696
2017-08-19 15:26:09,3,0.0
2017-08-19 15:26:59,3,0.0
2017-08-19 15:27:04,3,-0.5106
2017-08-19 15:27:08,3,-0.4767
2017-08-19 15:27:09,3,0.0
2017-08-19 15:27:37,3,0.6835
2017-08-19 15:27:43,3,0.3182
2017-08-19 15:28:09,3,0.5336
2017-08-19 15:28:46,3,0.0
2017-08-19 15:28:47,3,0.2732
2017-08-19 15:28:53,3,0.0
2017-08-19 15:29:01,3,-0.3597
2017-08-19 15:29:21,3,0.0
2017-08-19 15:30:06,3,0.0
2017-08-19 15:31:10,3,-0.0516
2017-08-19 15:31:18,3,-0.6927
2017-08-19 15:32:50,3,0.0
2017-08-19 15:33:34,3,-0.0258
2017-08-19 15:33:35,3,-0.3412
2017-08-19 15:33:50,3,0.2235
2017-08-19 15:34:25,3,-0.6756
2017-08-19 15:34:32,3,0.4019
2017-08-19 15:34:56,3,0.4215
2017-08-19 15:34:57,3,-0.8
2017-08-19 15:35:01,3,0.4767
2017-08-19 15:35:09,3,0.0
2017-08-19 15:35:11,3,0.0
2017-08-19 15:35:33,3,0.0
2017-08-19 15:35:33,3,0.0
2017-08-19 15:35:34,3,0.0258
2017-08-19 15:35:38,3,0.0
2017-08-19 15:35:47,3,0.0
2017-08-19 15:36:09,3,0.8176
2017-08-19 15:36:14,3,0.5574
2017-08-19 15:36:15,3,-0.4795
2017-08-19 15:36:22,3,-0.34
2017-08-19 15:36:22,3,0.6369
2017-08-19 15:36:25,3,0.8467
2017-08-19 15:36:25,3,-0.4767
2017-08-19 15:36:58,3,0.2047
2017-08-19 15:36:59,3,0.3612
2017-08-19 15:37:13,3,0.0
2017-08-19 15:37:19,3,0.1027
2017-08-19 15:37:34,3,0.6597
2017-08-19 15:38:18,3,0.0
2017-08-19 15:38:25,3,0.0
2017-08-19 15:39:40,3,-0.2755
2017-08-19 15:39:52,3,-0.1531
2017-08-19 15:40:35,3,-0.6369
2017-08-19 15:40:53,3,0.0
2017-08-19 15:41:09,3,0.3612
2017-08-19 15:41:20,3,-0.5574
2017-08-19 15:41:22,3,-0.3085
