,score,sentiment
2017-09-19 21:22:53,4,0.0
2017-09-19 21:23:14,5,-0.4175
2017-09-19 21:23:22,4,0.0
2017-09-19 21:23:24,5,0.5859
2017-09-19 21:23:45,4,0.3182
2017-09-19 21:23:46,4,-0.6152
2017-09-19 21:24:04,4,-0.726
2017-09-19 21:24:05,3,0.5267
2017-09-19 21:24:08,4,0.0
2017-09-19 21:24:12,4,-0.854
2017-09-19 21:24:14,4,-0.552
2017-09-19 21:24:43,3,0.4753
2017-09-19 21:25:29,4,0.3818
2017-09-19 21:25:58,4,-0.5267
2017-09-19 21:27:03,4,0.6808
2017-09-19 21:28:00,4,-0.25
2017-09-19 21:28:08,4,0.5118
2017-09-19 21:28:51,4,-0.5423
2017-09-19 21:28:52,4,-0.34
2017-09-19 21:28:52,5,0.0
2017-09-19 21:29:25,4,0.0
2017-09-19 21:30:30,4,-0.6961
2017-09-19 21:30:31,5,0.0
2017-09-19 21:31:17,3,0.0
2017-09-19 21:34:05,3,0.6115
2017-09-19 21:34:10,4,0.0
2017-09-19 21:35:47,3,0.4215
2017-09-19 21:35:57,3,0.4215
2017-09-19 21:37:08,3,0.0
2017-09-19 21:41:52,5,0.7857
2017-09-19 21:49:35,4,-0.878
2017-09-19 21:37:23,14,-0.8957
2017-09-19 21:38:17,21,0.9433
2017-09-19 21:10:47,9,-0.3612
2017-09-19 21:27:16,9,-0.802
2017-09-19 21:22:37,6,0.296
