,score,sentiment
2017-08-27 17:04:49,4,0.5719
2017-08-27 17:05:50,4,0.1513
2017-08-27 17:06:51,4,0.4215
2017-08-27 17:06:52,5,0.0
2017-08-27 17:06:59,4,-0.5423
2017-08-27 17:07:09,4,0.0
2017-08-27 17:07:20,4,0.6124
2017-08-27 17:07:55,5,0.0
2017-08-27 17:07:55,5,-0.5574
2017-08-27 17:07:58,4,-0.5574
2017-08-27 17:08:25,4,0.0
2017-08-27 17:08:28,4,-0.4504
2017-08-27 17:09:38,5,0.4588
2017-08-27 17:10:05,4,0.7691
2017-08-27 17:11:13,4,0.5994
2017-08-27 17:11:13,4,0.0
2017-08-27 17:11:20,4,0.3382
2017-08-27 17:11:35,4,-0.5859
2017-08-27 17:14:06,4,0.5994
2017-08-27 17:14:07,4,-0.5859
2017-08-27 17:14:15,4,0.0
2017-08-27 17:14:15,4,-0.5848
2017-08-27 17:14:27,4,-0.4019
2017-08-27 17:14:44,4,0.0
2017-08-27 17:14:46,4,0.0
2017-08-27 17:14:49,4,0.0
2017-08-27 17:14:56,4,0.0
2017-08-27 17:14:58,4,0.7345
2017-08-27 17:15:31,4,-0.0772
2017-08-27 17:15:34,4,0.0
2017-08-27 17:15:34,4,0.5106
2017-08-27 17:15:40,4,-0.5848
2017-08-27 17:15:42,4,0.0
2017-08-27 17:15:43,4,0.6249
2017-08-27 17:16:07,4,0.0
2017-08-27 17:16:07,4,0.0
2017-08-27 17:16:25,4,0.6486
2017-08-27 17:16:51,4,0.0
2017-08-27 17:16:52,4,0.4472
2017-08-27 17:16:53,4,0.5859
2017-08-27 17:16:57,4,-0.5423
2017-08-27 17:17:26,4,0.0
2017-08-27 17:17:51,4,0.0
2017-08-27 17:18:26,4,-0.3515
2017-08-27 17:18:38,4,0.0
2017-08-27 17:19:05,4,0.0
2017-08-27 17:19:35,4,0.7783
2017-08-27 17:19:57,4,-0.4215
2017-08-27 17:20:06,4,0.0
2017-08-27 17:20:34,4,0.0258
2017-08-27 17:22:54,4,0.5719
2017-08-27 17:23:05,5,0.4404
2017-08-27 17:23:19,4,0.3612
2017-08-27 17:23:54,4,0.4215
2017-08-27 17:24:04,4,0.0
2017-08-27 17:24:15,5,0.0
2017-08-27 17:25:24,4,0.0
2017-08-27 17:25:52,4,0.0
2017-08-27 17:25:59,4,0.766
2017-08-27 17:26:20,4,0.0
2017-08-27 17:26:23,4,-0.6249
2017-08-27 17:26:42,4,0.4404
2017-08-27 17:26:50,4,0.0
2017-08-27 17:27:35,5,0.0
2017-08-27 17:27:45,5,0.4939
2017-08-27 17:27:55,5,0.7964
2017-08-27 17:28:23,5,0.3612
2017-08-27 17:28:31,4,0.6369
2017-08-27 17:29:04,4,-0.6531
2017-08-27 17:29:25,4,0.1531
2017-08-27 17:29:37,4,0.5574
2017-08-27 17:30:32,4,-0.875
2017-08-27 17:31:04,4,0.0
2017-08-27 17:31:32,4,-0.5994
2017-08-27 17:32:26,4,0.4926
2017-08-27 17:33:59,4,0.5423
2017-08-27 17:34:10,4,-0.4019
2017-08-27 17:34:12,4,0.6369
2017-08-27 17:34:18,5,0.0
2017-08-27 17:34:34,4,0.0
2017-08-27 17:34:47,4,0.0
2017-08-27 17:34:48,4,-0.5423
2017-08-27 17:35:01,4,0.3182
2017-08-27 17:35:05,4,0.0
2017-08-27 17:35:09,4,0.6588
2017-08-27 17:35:14,4,0.6369
2017-08-27 17:35:17,4,0.5859
2017-08-27 17:35:21,5,-0.7964
2017-08-27 17:35:23,5,0.6361
2017-08-27 17:35:24,5,0.0
2017-08-27 17:35:35,4,0.0
2017-08-27 17:36:09,3,0.8271
2017-08-27 17:36:10,3,0.7845
2017-08-27 17:36:13,3,0.6249
2017-08-27 17:36:26,3,0.0
2017-08-27 17:36:44,4,0.3612
2017-08-27 17:36:48,5,-0.1531
2017-08-27 17:37:05,4,0.5399
2017-08-27 17:37:07,4,-0.1027
2017-08-27 17:37:07,4,0.0
2017-08-27 17:37:44,4,-0.0258
2017-08-27 17:37:54,4,0.8908
2017-08-27 17:38:10,4,0.6369
2017-08-27 17:38:31,4,0.7717
2017-08-27 17:38:36,4,0.4939
2017-08-27 17:38:52,4,0.7096
2017-08-27 17:39:03,5,0.0
2017-08-27 17:40:09,5,-0.6322
2017-08-27 17:40:27,4,0.3818
2017-08-27 17:40:37,4,-0.5574
2017-08-27 17:41:22,4,0.1531
2017-08-27 17:42:04,4,0.659
2017-08-27 17:45:45,4,0.0
2017-08-27 17:45:52,5,0.6682
2017-08-27 17:45:55,4,0.0
2017-08-27 17:45:59,4,-0.2732
2017-08-27 17:46:27,4,0.2195
2017-08-27 17:47:47,5,0.0
2017-08-27 17:48:34,4,0.0
2017-08-27 17:48:57,4,0.0
2017-08-27 17:49:41,4,0.5859
2017-08-27 17:49:57,4,0.0
