,score,sentiment
2017-09-09 13:23:55,13,-0.4939
2017-09-09 13:33:10,10,0.2732
2017-09-09 13:52:22,10,-0.8986
2017-09-09 13:56:31,11,-0.7814
2017-09-09 14:25:24,10,-0.2363
2017-09-09 13:34:20,18,-0.5719
2017-09-09 12:32:29,6,0.8472
2017-09-09 12:32:59,6,0.0
2017-09-09 12:36:54,4,0.0
2017-09-09 12:38:23,6,0.4215
2017-09-09 12:39:35,3,-0.79
2017-09-09 12:43:36,4,0.5994
2017-09-09 12:44:15,4,0.2732
2017-09-09 12:44:42,7,0.0
2017-09-09 12:50:18,6,0.0
2017-09-09 12:50:51,5,0.3182
2017-09-09 12:51:06,5,-0.2944
2017-09-09 12:51:53,5,0.2724
2017-09-09 12:52:08,5,-0.1531
2017-09-09 12:52:57,5,0.765
2017-09-09 12:52:57,5,0.0
2017-09-09 12:52:59,5,0.0
2017-09-09 12:53:57,4,0.0
2017-09-09 12:55:36,6,0.4404
2017-09-09 12:55:37,5,0.0
2017-09-09 12:55:41,6,-0.4767
2017-09-09 12:56:42,5,-0.5423
2017-09-09 12:57:31,5,0.0
2017-09-09 12:57:42,4,-0.2411
2017-09-09 12:57:54,6,0.4023
2017-09-09 12:58:53,5,-0.8126
2017-09-09 12:59:44,4,0.5106
2017-09-09 13:02:17,5,-0.4019
2017-09-09 13:02:58,5,-0.8159
2017-09-09 13:02:59,4,0.0
2017-09-09 13:03:08,5,-0.5859
2017-09-09 13:03:11,4,0.6588
2017-09-09 13:03:30,4,-0.2716
2017-09-09 13:04:22,5,-0.3818
2017-09-09 13:04:31,5,-0.5423
2017-09-09 13:05:06,6,0.0
2017-09-09 13:05:20,5,-0.5423
2017-09-09 13:05:38,5,0.0
2017-09-09 13:11:18,4,0.0
2017-09-09 13:13:42,5,0.6124
2017-09-09 13:14:26,4,-0.6682
2017-09-09 13:15:01,5,0.4404
2017-09-09 13:16:06,5,0.7717
2017-09-09 13:16:21,4,-0.7906
2017-09-09 13:18:49,4,-0.5423
2017-09-09 13:19:16,6,0.0
2017-09-09 13:22:19,5,0.0
2017-09-09 13:22:47,5,0.0
2017-09-09 13:23:32,4,-0.8516
2017-09-09 13:23:45,4,0.4926
2017-09-09 13:24:43,5,-0.3767
2017-09-09 13:25:26,6,0.4404
2017-09-09 13:26:28,5,0.2912
2017-09-09 13:27:33,5,-0.3736
2017-09-09 13:29:05,5,0.0
2017-09-09 13:29:41,5,0.4939
2017-09-09 13:30:06,6,0.0
2017-09-09 13:34:06,5,-0.7089
2017-09-09 13:34:08,5,0.7809
2017-09-09 13:35:30,3,-0.296
2017-09-09 13:37:50,6,0.4391
2017-09-09 13:39:35,5,0.0
2017-09-09 13:42:55,6,-0.4696
2017-09-09 13:44:58,6,0.25
2017-09-09 13:45:57,5,-0.7089
2017-09-09 13:46:31,5,0.0
2017-09-09 13:47:26,5,-0.296
2017-09-09 13:48:17,3,0.0
2017-09-09 13:48:32,3,-0.6486
2017-09-09 13:48:36,5,-0.4767
2017-09-09 13:49:02,6,0.5859
2017-09-09 13:49:14,6,-0.4019
2017-09-09 13:49:33,6,-0.7506
2017-09-09 13:49:36,3,-0.34
2017-09-09 13:49:42,5,-0.0516
2017-09-09 13:50:51,4,-0.4767
2017-09-09 13:52:13,7,0.6486
2017-09-09 13:53:24,6,-0.3252
2017-09-09 13:53:36,7,0.1027
2017-09-09 13:53:44,6,0.2023
2017-09-09 13:53:49,6,-0.1531
2017-09-09 13:54:19,6,-0.246
2017-09-09 13:55:08,5,0.7129
2017-09-09 13:57:55,5,-0.3182
2017-09-09 13:58:17,5,-0.4404
2017-09-09 13:59:31,6,0.0
2017-09-09 14:01:53,5,0.0
2017-09-09 14:02:27,4,0.0
2017-09-09 14:04:58,6,-0.7003
2017-09-09 14:07:07,5,0.2732
